,id,back,city,day,death,family,father,film,find,finds,first,friends,get,girl,group,he,help,home,life,lives,love,man,must,never,new,old,one,people,school,story,take,time,town,two,war,way,woman,world,year,years,young,genres,title,revenue,release_date,production_companies
12997,1088357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"Science Fiction, Drama, Fantasy",Beyond the Unknown,0,2023-09-08,"Trialside Pictures, Gamactica"
12998,1088161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Art of Dust: Kalamezhuthum Pattum,0,2019-01-01,Blue Planet Cinema
12999,1088169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,You Feel Me?,0,2018-01-01,
13000,1174229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Documentary, Comedy, Drama",Case Closed,1,2023-09-06,"TreeHouse Productions, PunkHouse TV"
13001,1231228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Documentary,Gypsy Billionaire,0,2023-11-21,Vandercom Films
13002,1080550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thriller,A Dire Strait,0,2022-12-12,
13003,1080701,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"War, Documentary",Gianmarco Bellini: Gulf War POW,0,2023-03-01,"El Dorado Films, Veteran Documentary Corps"
13004,1231324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Animation,Hide Away,0,2024-01-11,
13005,1081570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,The Incredible Story of Kimchi,0,2022-11-22,"MKIM & CO, ANYDOKO Studios"
13006,1081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Adventure, Romance, Mystery",An Egypt Affair,0,2023-04-27,"Living Dangerously Films, Egypt Films, LLC"
13007,1081299,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Romance",Red Pearl,0,2016-04-02,"Desert Girl Films, SBartonArtFilm"
13008,1250686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Horror, Thriller",Robbie Ain't Right No More,0,2023-10-13,Seamless Pictures
13009,1250690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Crime",Dead Fishes,0,2022-12-17,yucca
13010,1231781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Music, Romance","Verbalase/Charlie - ""Hide Away""",1,2024-01-11,
13011,1084444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,Music,5th World Salsa Championships,0,2017-01-01,World Dance Group
13012,1084452,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Documentary,Aspirations of the Pamir,0,2016-01-01,SOLIDREAM
13013,1084566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Karen Carpenter: Starving for Perfection,0,2023-02-10,AMS Pictures
13014,1083207,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Music",Spinning Gasing,113774,2000-11-06,"Spinning Gasing Films Sdn Bhd, Niche Film Sdn Bhd, Ashley Grenville and Soundfirm"
13015,1250477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Jester,0,2024-10-14,NFTS
13016,1082847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,FOR HER EYES ONLY,0,2023-02-05,
13017,1083727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, History, War",Gettysburg History & Hauntings with Mark Nesbitt,0,2004-01-01,"Rob Child and Assoc., RSC Group, LLC"
13018,1174021,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Documentary, Drama",Prelude,0,2023-09-06,
13019,1174019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Horror,Soulmate,0,2023-08-19,"FroVideo, 2 Roberts Productions, PL Entertainment"
13020,1059246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,In the Limelight,0,2022-12-10,
13021,1060959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,Drama,On the Move,0,2018-03-14,Beijing Film Academy
13022,1060650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Emmi,0,2021-09-24,Soul Vision Films
13023,1060642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,A Man and a Cat,0,2020-03-20,Two Tone Productions
13024,1060566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, Comedy","Yell, Stomp, Hiss",0,2022-12-12,Means TV
13025,1061183,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Drama,Locked In,0,2017-01-01,"Sylph Productions, Tate Post"
13026,1059645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Figure 8,0,2022-11-16,Aubrey Pictures
13027,1060348,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Drama,One Day in December,0,2022-12-11,Paradigm Pictures
13028,1060165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Thriller,PARANOIA ¡,0,2020-11-20,GW Film Production
13029,1052240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"History, Drama",1815,0,2022-11-23,Humble Film Productions
13030,1056007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Horror, Thriller",Detention Kids,20000,2022-12-01,NSD Productions
13031,1055850,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drama,Absit,0,2022-12-08,"University of Southern California, School of Cinematic Arts"
13032,1054884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,Mborairapé,0,2023-08-30,Arte In Vitro Filmes
13033,1055087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Drama,Boswellia sacra,0,2022-12-11,ARTISTA DE LA FE
13034,1055216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Documentary, Adventure",Selma - An adventure from the edge of the world,0,2020-10-10,F11 Studio
13035,1071107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Drama, Mystery",PORNOMANIA,0,2023-03-01,
13036,1070535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Mystery, Horror, Thriller",Canceled,0,2023-08-25,"Nordisk Film Denmark, Nordisk Film Sweden, Ninetone Group, Scandinavian Content Group"
13037,1070605,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama, Action, Adventure",Street Redemption,0,2016-01-30,
13038,1176696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Comedy,It's a Dog,0,2022-08-26,
13039,1068951,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Western,Peacemaker,0,2023-01-02,Fachhochschule Dortmund
13040,1069143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Drama,Deer Woman Child,0,2022-11-10,Green Film Productions
13041,1068792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama, Adventure",Florida Tales,0,2023-01-21,COLUMNBINEFILM
13042,1063161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller, Crime, Action, Drama",1888,0,2023-04-09,"Starfish Studios, Shri Dharmaraya Swami Cine Creations"
13043,1064083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama, Horror, History",Palm Sunday,0,2023-05-14,
13044,1062612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Documentary, Music, History",JazzTown,0,2021-03-14,Bmakin Film ltd
13045,1062549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Comedy, Drama",Qasos,0,2011-01-01,Uzbekfilm
13046,1065294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama, Thriller",The Legend of Jack and Diane,0,2022-12-15,Kennedy Entertainment Group
13047,1066272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Comedy,Puppet Shark,0,2023-05-16,"Gray Chance Entertainment, SRS Cinema"
13048,1229856,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Family",N.Y. Dreams,0,2018-04-08,
13049,1064260,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, Comedy",Safe Space,0,2022-12-23,
13050,466420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Drama, Thriller",Killers of the Flower Moon,0,2023-10-18,"Appian Way, Imperative Entertainment, Sikelia Productions, Apple Studios"
13051,468234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"Comedy, Music, Drama",Bad Girls: The Musical,0,2009-02-09,"Heritage Theatre, Shed Productions, West Yorkshire Playhouse, Big Board Productions"
13052,467092,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,2,1,0,0,Documentary,The Story Of Yes,0,2016-05-23,"Invisible Thread Films, RTÉ"
13053,467465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,The Earth Wins,0,2013-02-28,
13054,472228,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Black Death,0,2011-11-13,Cruzical Film&Media
13055,473722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller, Crime, Action",The Son of Africa,102000,1970-06-03,
13056,468525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Action, Crime",Bank,0,2016-04-09,"Savior Prince Productions, True Belizean, Get Bent Music"
13057,450140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,Bye Bye Benjamin,0,2006-01-31,American Film Institute (AFI)
13058,451305,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Horror,Dead Game,0,2009-05-16,
13059,459469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Documentary, Adventure","25,000 Miles to Glory",0,2015-03-16,
13060,457010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Horror, Thriller",The Third Eye,0,2007-02-09,"Neophyte Productions, Automatic Pictures"
13061,458830,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Horror,Legend Has It,0,2009-10-31,Hollywood Midnight Films
13062,458841,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music, Romance, Comedy",Mango Sticky Rice,0,2016-01-01,"University of Southern California, School of Cinematic Arts"
13063,487840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance, Drama, Music",Saving Dreams,0,2017-09-24,"Evrit Films, True Sail Productions"
13064,489885,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Documentary,Cheetah: The Nelson Vails Story,0,2014-02-15,
13065,488772,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,The Ultimate Prey,0,2000-02-18,
13066,489180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Documentary,Through the Eyes of Spurgeon,0,2014-12-18,"Midwestern Baptist Theological Seminary, Red Rubber Studio"
13067,485507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"Mystery, Horror",Defarious,0,2016-10-10,
13068,485998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Drama, Family",Mummy Gangester,0,2017-12-30,Imgsnap
13069,487115,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,Comedy,Naughty40,0,2017-08-02,Eupe Production
13070,486227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Rock Bottom: From Hell to Redemption,0,2007-05-17,"HBO, Continental Entertainment Group (CEG)"
13071,493603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, TV Movie",Weedland,0,2017-06-03,ArdentLife Media
13072,490415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,Luther,0,2017-04-21,
13073,492006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Crime, Drama, Thriller",Iseng,0,2016-03-10,Absolute Pictures
13074,492056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Comedy, Mystery",Who Shot Mamba?,0,2009-11-10,"Lasterday Entertainment, Willow Lake Entertainment"
13075,474865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,JDF16,0,2017-04-12,
13076,474615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Documentary,The Last Bookshop of The World,0,2017-10-13,"Sonora Estudios, Bad Taste Ltd."
13077,482809,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller, Horror",Gehenna: Darkness Unleashed,0,2015-10-25,
13078,482773,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Horror",Test Group,0,2015-01-23,Otherside Of GA Productions
13079,484484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Mental Scars,0,2009-12-15,
13080,483790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Apocalyptic Horror,0,2017-10-24,
13081,483834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Documentary,Oyler,0,2015-10-30,Janson Media
13082,480209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Horror,Grave Tales,0,2011-04-30,
13083,479727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Horror,Salvation by Blood,0,2010-04-05,Lost Key Films
13084,479854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Horror, Action, Comedy, Drama",Natural Born Filmmakers,0,2016-02-01,
13085,479673,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Faceless,0,2012-10-05,Osaka Sunset Pictures
13086,479992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama, Comedy",One More Chance,0,2005-09-02,
13087,481686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Comedy,Red Curtain Hell,0,2016-11-21,
13088,481097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Horror, Drama",Spirit,0,2010-04-27,AUX Entertainment
13089,481028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance, Thriller",Roommate Wanted,0,2002-06-05,"Entertainment 7, A Plus Entertainment"
13090,481428,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,PooP,0,2004-09-17,Festus' Film Factory
13091,416267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Drama,Chiringa,0,2004-11-30,Pangea Films
13092,418332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Romance",Bill the Intern,0,2003-01-01,Emerging Entertainment
13093,418840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Documentary, History","Clinton, Inc.",0,2016-09-30,
13094,414137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Science Fiction",Audax,0,2014-11-28,Clastic Pictures
13095,413839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror,The Ghosting,0,1991-11-01,
13096,412693,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Romance, Adventure, Comedy",Awesome Movie,0,2013-06-01,"N-meN production, Highly Sober Productions"
13097,413219,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Crime, Drama","From Eva, with Love",0,2014-08-28,Studio M Productions
13098,415126,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Comedy, Drama",Sharp,0,2013-08-08,Full Tang
13099,414657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,"Documentary, Drama, Family, History",When the World Came to San Francisco,0,2015-10-30,Telegraph Landing Productions
13100,423339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Documentary,Radioactive Veteran,0,2016-09-06,
13101,422833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Drama,Buried Land,0,2010-04-22,"Vennerfilm, GARhodes, Paradog Film & Video, Splice Post"
13102,424209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",The Alternative,0,2017-06-24,"Tisch School of the Arts (NYU), Hypertime Media"
13103,424463,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,Documentary,Mon Lapin Bleu,0,2012-08-01,Tita Productions
13104,404919,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music, Animation",Saluran Lagu Didi And Friends,0,2016-01-01,digitaldurian.tv
13105,399129,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Tested,0,2015-10-15,Bull and Monkey
13106,401032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Drama,Voiceless,418940,2016-10-07,"C3 Studios, American Hero Films"
13107,409560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Action, Drama",Angry,0,2010-12-01,
13108,406772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Kiasu,0,2014-03-21,"MM2 Entertainment, Sky Films"
